occupationUri,occupationLabel,relationType,skillType,skillUri,skillLabel
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,bricklayer,essential,skill/competence,http://data.europa.eu/esco/skill/4af56376-7b2f-4ced-ac58-0c3967bd1e83,transport construction supplies
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,bricklayer,essential,skill/competence,http://data.europa.eu/esco/skill/50f2d23c-b3fb-48a5-967b-14fd0a6dd205,inspect construction supplies
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,bricklayer,essential,skill/competence,http://data.europa.eu/esco/skill/6ed2fb8d-3580-497f-8a21-30a0ada5caae,secure working area
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,bricklayer,essential,skill/competence,http://data.europa.eu/esco/skill/86df7af2-f9f3-4c06-a500-7f1fba9e78fe,follow health and safety procedures in construction
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,bricklayer,essential,skill/competence,http://data.europa.eu/esco/skill/8ed53702-3e4e-4637-a4c3-9dc8f4281019,install construction profiles
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,bricklayer,essential,skill/competence,http://data.europa.eu/esco/skill/aafbb139-02c6-4f35-bc62-ff73faf97d6d,interpret 3D plans
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,bricklayer,essential,skill/competence,http://data.europa.eu/esco/skill/b6239792-033c-41ba-b09b-21837655436a,check straightness of brick
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,bricklayer,essential,skill/competence,http://data.europa.eu/esco/skill/b92758d4-4591-4df1-9ceb-f907aa71ebd9,use measurement instruments
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,bricklayer,essential,skill/competence,http://data.europa.eu/esco/skill/bfd96453-f2fd-43ea-afc1-fb2dc0d7367d,mix construction grouts
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,bricklayer,essential,skill/competence,http://data.europa.eu/esco/skill/c643e59b-d74c-4f44-b76e-6e1d96c05ec4,use safety equipment in construction
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,bricklayer,essential,skill/competence,http://data.europa.eu/esco/skill/ca309d1f-e080-42a3-b828-1c16e74aa9e7,finish mortar joints
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,bricklayer,essential,skill/competence,http://data.europa.eu/esco/skill/cb949305-6aee-46c0-9b6f-f0ab693cde5b,discharge cement
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,bricklayer,essential,skill/competence,http://data.europa.eu/esco/skill/dfce2aba-783e-4e17-9c17-e74aca505ec2,interpret 2D plans
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,bricklayer,essential,skill/competence,http://data.europa.eu/esco/skill/fafbb75f-ec35-4cc2-996a-20c85ef6c266,follow safety procedures when working at heights
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,bricklayer,optional,knowledge,http://data.europa.eu/esco/skill/615cfc39-797f-4229-8e92-159fcf8f3030,building codes
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,bricklayer,optional,skill/competence,http://data.europa.eu/esco/skill/16801a68-549b-4eaf-9531-f2d516a9380c,apply proofing membranes
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,bricklayer,optional,skill/competence,http://data.europa.eu/esco/skill/20b9852f-a445-4097-8273-4a18fa6bfff0,apply restoration techniques
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,bricklayer,optional,skill/competence,http://data.europa.eu/esco/skill/2a2cf590-67fd-473b-8ae0-f1f7d46bcbe7,use squaring pole
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,bricklayer,optional,skill/competence,http://data.europa.eu/esco/skill/2d0775c7-2dad-41fa-b8f3-988f73eb6897,reinforce concrete
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,bricklayer,optional,skill/competence,http://data.europa.eu/esco/skill/2d28964f-0a2d-4aa2-bc2d-c73f7a4442d6,apply finish to concrete
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,bricklayer,optional,skill/competence,http://data.europa.eu/esco/skill/313ca66d-01e6-49af-aa8c-cf8f27c00814,operate masonry power saw
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,bricklayer,optional,skill/competence,http://data.europa.eu/esco/skill/43ea53b0-65a8-4c23-a0ef-b95389e7548e,rig loads
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,bricklayer,optional,skill/competence,http://data.europa.eu/esco/skill/44f6a65f-6be7-4818-9a66-73908797283f,monitor stock level
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,bricklayer,optional,skill/competence,http://data.europa.eu/esco/skill/46994031-5490-4a02-9937-c61f6e2d4fc9,pour concrete
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,bricklayer,optional,skill/competence,http://data.europa.eu/esco/skill/4fa2d6ba-4fff-4f21-bddd-4a54ae840955,work in a construction team
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,bricklayer,optional,skill/competence,http://data.europa.eu/esco/skill/5033c2fb-ec55-4b8e-b0a4-9379593f1e1c,maintain equipment
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,bricklayer,optional,skill/competence,http://data.europa.eu/esco/skill/5598739b-6718-4cff-8402-91d7f65b1505,maintain work area cleanliness
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,bricklayer,optional,skill/competence,http://data.europa.eu/esco/skill/568d15cc-01da-4a18-b6fe-9fa30dae4cdd,inspect supplied concrete
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,bricklayer,optional,skill/competence,http://data.europa.eu/esco/skill/5cc37935-e6c9-4f28-b800-25e177e63e68,mix concrete
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,bricklayer,optional,skill/competence,http://data.europa.eu/esco/skill/5d9dd44a-81f8-4710-bd4d-af27ec5c2139,calculate needs for construction supplies
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,bricklayer,optional,skill/competence,http://data.europa.eu/esco/skill/65f375e1-6724-4539-8f8d-b35f4ba11af0,document survey operations
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,bricklayer,optional,skill/competence,http://data.europa.eu/esco/skill/7e420d23-3733-482b-8513-4611f8a70059,remove concrete forms
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,bricklayer,optional,skill/competence,http://data.europa.eu/esco/skill/7eea6974-d606-4175-b95e-f66554816783,install insulation material
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,bricklayer,optional,skill/competence,http://data.europa.eu/esco/skill/827ebc71-b406-483e-9617-33c63dd487a0,estimate restoration costs
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,bricklayer,optional,skill/competence,http://data.europa.eu/esco/skill/8c5d42a6-a3a3-4d77-b704-4a92030f941f,install falsework
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,bricklayer,optional,skill/competence,http://data.europa.eu/esco/skill/91991706-cd8e-4795-9784-715fc0250c8d,build scaffolding
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,bricklayer,optional,skill/competence,http://data.europa.eu/esco/skill/9df34bc3-25d4-4452-a896-4d19b94ef896,keep personal administration
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,bricklayer,optional,skill/competence,http://data.europa.eu/esco/skill/9f1bd2a4-91af-4b60-aeb3-0fe1f4434966,order construction supplies
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,bricklayer,optional,skill/competence,http://data.europa.eu/esco/skill/a3e0224a-c952-4b4e-b664-d7186f62715b,process incoming construction supplies
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,bricklayer,optional,skill/competence,http://data.europa.eu/esco/skill/aa95f606-13ec-4242-a6bc-635a1aaa841c,place concrete forms
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,bricklayer,optional,skill/competence,http://data.europa.eu/esco/skill/af1df253-5103-46d7-a757-b17bf5a4e581,operate surveying instruments
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,bricklayer,optional,skill/competence,http://data.europa.eu/esco/skill/ca3ee513-2285-42c0-9b2a-287d65b5f7a2,screed concrete
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,bricklayer,optional,skill/competence,http://data.europa.eu/esco/skill/ccfbdaad-b91d-4bfe-bd0e-d30b33587f19,keep records of work progress
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,bricklayer,optional,skill/competence,http://data.europa.eu/esco/skill/ef2adfe8-d7a5-465d-bbe6-8f9e913ae7ed,set up temporary construction site infrastructure
http://data.europa.eu/esco/occupation/099c6bb0-22d3-4c5d-8bf5-70910af381ef,hairdresser,essential,knowledge,http://data.europa.eu/esco/skill/26db1e50-aa8f-407c-87b9-87a48dd4d29a,hair colouring
http://data.europa.eu/esco/occupation/099c6bb0-22d3-4c5d-8bf5-70910af381ef,hairdresser,essential,knowledge,http://data.europa.eu/esco/skill/c76d86b3-9860-4bc0-996d-cc724c669bcf,hair
http://data.europa.eu/esco/occupation/099c6bb0-22d3-4c5d-8bf5-70910af381ef,hairdresser,essential,knowledge,http://data.europa.eu/esco/skill/efb0eff5-ca8d-4638-b119-0c14a953f77c,hair products
http://data.europa.eu/esco/occupation/099c6bb0-22d3-4c5d-8bf5-70910af381ef,hairdresser,essential,skill/competence,http://data.europa.eu/esco/skill/0b6c4174-a862-480d-8d55-44f7cf7ac365,style hair
http://data.europa.eu/esco/occupation/099c6bb0-22d3-4c5d-8bf5-70910af381ef,hairdresser,essential,skill/competence,http://data.europa.eu/esco/skill/0da516ee-e70e-4384-be13-f5ff80be8127,communicate with customers
http://data.europa.eu/esco/occupation/099c6bb0-22d3-4c5d-8bf5-70910af381ef,hairdresser,essential,skill/competence,http://data.europa.eu/esco/skill/156f8c5b-894a-4ccc-a70e-37a2726f3f00,work ergonomically
http://data.europa.eu/esco/occupation/099c6bb0-22d3-4c5d-8bf5-70910af381ef,hairdresser,essential,skill/competence,http://data.europa.eu/esco/skill/5033c2fb-ec55-4b8e-b0a4-9379593f1e1c,maintain equipment
http://data.europa.eu/esco/occupation/099c6bb0-22d3-4c5d-8bf5-70910af381ef,hairdresser,essential,skill/competence,http://data.europa.eu/esco/skill/5d715a3d-ddb1-4906-a599-e9737f4ca491,advise on hair style
http://data.europa.eu/esco/occupation/099c6bb0-22d3-4c5d-8bf5-70910af381ef,hairdresser,essential,skill/competence,http://data.europa.eu/esco/skill/5f27371a-1cf3-4a81-9faf-12fab80cb3e1,use equipment for hair care
http://data.europa.eu/esco/occupation/099c6bb0-22d3-4c5d-8bf5-70910af381ef,hairdresser,essential,skill/competence,http://data.europa.eu/esco/skill/5fce4ae7-bbd6-4d91-9fd9-d7d6b0e6c3da,wash hair
http://data.europa.eu/esco/occupation/099c6bb0-22d3-4c5d-8bf5-70910af381ef,hairdresser,essential,skill/competence,http://data.europa.eu/esco/skill/68698869-c13c-4563-adc7-118b7644f45d,identify customer's needs
http://data.europa.eu/esco/occupation/099c6bb0-22d3-4c5d-8bf5-70910af381ef,hairdresser,essential,skill/competence,http://data.europa.eu/esco/skill/75dfe1ee-5935-42ce-b820-697f827825c3,maintain customer service
http://data.europa.eu/esco/occupation/099c6bb0-22d3-4c5d-8bf5-70910af381ef,hairdresser,essential,skill/competence,http://data.europa.eu/esco/skill/8330c86e-63cf-4be6-849f-4f77628cc5c5,satisfy customers
http://data.europa.eu/esco/occupation/099c6bb0-22d3-4c5d-8bf5-70910af381ef,hairdresser,essential,skill/competence,http://data.europa.eu/esco/skill/9f76644e-45ce-424e-91dc-064cb166b323,curl hair
http://data.europa.eu/esco/occupation/099c6bb0-22d3-4c5d-8bf5-70910af381ef,hairdresser,essential,skill/competence,http://data.europa.eu/esco/skill/bdcac0c8-b77a-4640-9eaf-c0cf3efd1e23,process payments
http://data.europa.eu/esco/occupation/099c6bb0-22d3-4c5d-8bf5-70910af381ef,hairdresser,essential,skill/competence,http://data.europa.eu/esco/skill/dbc20527-0852-4dde-a2e9-d25d8356115f,dye hair
http://data.europa.eu/esco/occupation/099c6bb0-22d3-4c5d-8bf5-70910af381ef,hairdresser,essential,skill/competence,http://data.europa.eu/esco/skill/e4bf6574-d0d0-4314-a4e0-d54a549e41d8,stay up-to-date with hair style trends
http://data.europa.eu/esco/occupation/099c6bb0-22d3-4c5d-8bf5-70910af381ef,hairdresser,optional,skill/competence,http://data.europa.eu/esco/skill/0e1fe34b-f4e7-4642-8c8b-5a05ac3438e5,manage schedule of tasks
http://data.europa.eu/esco/occupation/099c6bb0-22d3-4c5d-8bf5-70910af381ef,hairdresser,optional,skill/competence,http://data.europa.eu/esco/skill/1def51e9-6fef-4f75-bed9-b4d9e03c1a62,sell hair products
http://data.europa.eu/esco/occupation/099c6bb0-22d3-4c5d-8bf5-70910af381ef,hairdresser,optional,skill/competence,http://data.europa.eu/esco/skill/210827e3-3129-45a2-8683-70399f3f561f,order supplies
http://data.europa.eu/esco/occupation/099c6bb0-22d3-4c5d-8bf5-70910af381ef,hairdresser,optional,skill/competence,http://data.europa.eu/esco/skill/31032902-0909-44ac-a8e7-b6b1d5f52149,manage a small-to-medium business
http://data.europa.eu/esco/occupation/099c6bb0-22d3-4c5d-8bf5-70910af381ef,hairdresser,optional,skill/competence,http://data.europa.eu/esco/skill/3578782a-fbbd-4183-a97c-1e69ef93bad6,treat scalp conditions
http://data.europa.eu/esco/occupation/099c6bb0-22d3-4c5d-8bf5-70910af381ef,hairdresser,optional,skill/competence,http://data.europa.eu/esco/skill/3cd35f5d-ce6d-4f14-9a09-53d7a28d834c,maintain relationship with suppliers
http://data.europa.eu/esco/occupation/099c6bb0-22d3-4c5d-8bf5-70910af381ef,hairdresser,optional,skill/competence,http://data.europa.eu/esco/skill/3f43eed7-2424-4322-a065-d84d94685048,offer cosmetic beauty advice
http://data.europa.eu/esco/occupation/099c6bb0-22d3-4c5d-8bf5-70910af381ef,hairdresser,optional,skill/competence,http://data.europa.eu/esco/skill/44f6a65f-6be7-4818-9a66-73908797283f,monitor stock level
http://data.europa.eu/esco/occupation/099c6bb0-22d3-4c5d-8bf5-70910af381ef,hairdresser,optional,skill/competence,http://data.europa.eu/esco/skill/49b82151-5a11-40e3-88ab-5d97c6b287a2,maintain wigs
http://data.europa.eu/esco/occupation/099c6bb0-22d3-4c5d-8bf5-70910af381ef,hairdresser,optional,skill/competence,http://data.europa.eu/esco/skill/5598739b-6718-4cff-8402-91d7f65b1505,maintain work area cleanliness
http://data.europa.eu/esco/occupation/099c6bb0-22d3-4c5d-8bf5-70910af381ef,hairdresser,optional,skill/competence,http://data.europa.eu/esco/skill/77a11321-754a-41de-b9e4-80d747f528db,organise product display
http://data.europa.eu/esco/occupation/099c6bb0-22d3-4c5d-8bf5-70910af381ef,hairdresser,optional,skill/competence,http://data.europa.eu/esco/skill/8ebb2c0a-0baa-43bf-95cf-094047c57427,maintain professional administration
http://data.europa.eu/esco/occupation/099c6bb0-22d3-4c5d-8bf5-70910af381ef,hairdresser,optional,skill/competence,http://data.europa.eu/esco/skill/933e7ccf-5d56-46ba-aca4-857f826a6b3a,administer appointments
http://data.europa.eu/esco/occupation/099c6bb0-22d3-4c5d-8bf5-70910af381ef,hairdresser,optional,skill/competence,http://data.europa.eu/esco/skill/9601b2a8-68e4-4906-9306-a23679b8f0b0,supervise staff
http://data.europa.eu/esco/occupation/099c6bb0-22d3-4c5d-8bf5-70910af381ef,hairdresser,optional,skill/competence,http://data.europa.eu/esco/skill/96d1e352-6cfe-4400-bd4d-1e11c03aa20b,apply hair cutting techniques
http://data.europa.eu/esco/occupation/099c6bb0-22d3-4c5d-8bf5-70910af381ef,hairdresser,optional,skill/competence,http://data.europa.eu/esco/skill/9bc5849d-4337-4163-aefc-89a097b9b1b1,recommend cosmetics to customers
http://data.europa.eu/esco/occupation/099c6bb0-22d3-4c5d-8bf5-70910af381ef,hairdresser,optional,skill/competence,http://data.europa.eu/esco/skill/a9085ca4-a832-4d2e-818a-d84257295053,help customers with hair problems
http://data.europa.eu/esco/occupation/099c6bb0-22d3-4c5d-8bf5-70910af381ef,hairdresser,optional,skill/competence,http://data.europa.eu/esco/skill/de8605cd-66fe-47b0-ba49-ff15a30f69cf,treat facial hair
http://data.europa.eu/esco/occupation/099c6bb0-22d3-4c5d-8bf5-70910af381ef,hairdresser,optional,skill/competence,http://data.europa.eu/esco/skill/dea0250b-edf7-473e-bc12-b7869c19bdd5,design hair style
http://data.europa.eu/esco/occupation/099c6bb0-22d3-4c5d-8bf5-70910af381ef,hairdresser,optional,skill/competence,http://data.europa.eu/esco/skill/e3e42d54-78bd-4337-aa87-bb31a7670c9a,issue sales invoices
